"DateTime";"Players";"Twitch Viewers";"Flags"
"2015-12-28 00:00:00";4594;48
"2015-12-29 00:00:00";4636;159
"2015-12-30 00:00:00";4719;99
"2015-12-31 00:00:00";4220;110
"2016-01-01 00:00:00";4610;135
"2016-01-02 00:00:00";4745;183
"2016-01-03 00:00:00";4735;181
"2016-01-04 00:00:00";4175;189
"2016-01-05 00:00:00";3998;111
"2016-01-06 00:00:00";4047;160
"2016-01-07 00:00:00";3989;155
"2016-01-08 00:00:00";4216;114
"2016-01-09 00:00:00";4579;132
"2016-01-10 00:00:00";4540;133
"2016-01-11 00:00:00";3835;83
"2016-01-12 00:00:00";3779;408
"2016-01-13 00:00:00";3593;56
"2016-01-14 00:00:00";3729;381
"2016-01-15 00:00:00";4098;419
"2016-01-16 00:00:00";4603;212
"2016-01-17 00:00:00";4593;115
"2016-01-18 00:00:00";4210;77
"2016-01-19 00:00:00";3959;399
"2016-01-20 00:00:00";3768;664
"2016-01-21 00:00:00";4011;438
"2016-01-22 00:00:00";4222;542
"2016-01-23 00:00:00";4790;342
"2016-01-24 00:00:00";4518;225
"2016-01-25 00:00:00";4034;929
"2016-01-26 00:00:00";3937;311
"2016-01-27 00:00:00";3809;1320
"2016-01-28 00:00:00";3940;576
"2016-01-29 00:00:00";4451;720
"2016-01-30 00:00:00";5027;438
"2016-01-31 00:00:00";5049;372
"2016-02-01 00:00:00";4351;941
"2016-02-02 00:00:00";4191;720
"2016-02-03 00:00:00";3910;516
"2016-02-04 00:00:00";4325;762
"2016-02-05 00:00:00";4741;167
"2016-02-06 00:00:00";5529;142
"2016-02-07 00:00:00";5611;103
"2016-02-08 00:00:00";4945;130
"2016-02-09 00:00:00";5128;769
"2016-02-10 00:00:00";4675;215
"2016-02-11 00:00:00";4828;228
"2016-02-12 00:00:00";5019;187
"2016-02-13 00:00:00";5348;215
"2016-02-14 00:00:00";5181;153
"2016-02-15 00:00:00";5035;763
"2016-02-16 00:00:00";4583;212
"2016-02-17 00:00:00";4723;280
"2016-02-18 00:00:00";4321;256
"2016-02-19 00:00:00";4643;193
"2016-02-20 00:00:00";5109;204
"2016-02-21 00:00:00";5208;467
"2016-02-22 00:00:00";4218;206
"2016-02-23 00:00:00";4246;237
"2016-02-24 00:00:00";4463;130
"2016-02-25 00:00:00";4404;223
"2016-02-26 00:00:00";4997;189
